organization_id,title,content,url
amberkinetics,"Flywheel Energy Storage System | Amber Kinetics, Inc","Flywheel Energy Storage System | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				       Product       Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             Flywheel Energy Storage System             Companies and utilities are looking for solutions to bridge the gap between traditional energy generation, renewables and battery-based energy storage. Amber Kinetics is the world’s first and only long-duration flywheel flexible and rugged enough to meet the challenge. The Amber Kinetics flywheel is the first commercialized four-hour discharge, long-duration Flywheel Energy Storage System (FESS) solution powered by advanced technology that stores 32 kWh of energy in a two-ton steel rotor. Individual flywheels can be scaled up to tens or even hundreds of megawatts. Amber Kinetics has engineered a highly efficient flywheel to meet the energy storage needs of the modern grid.    Reap the benefits of clean, safe and reliable energy storage         Safe & Sustainable      No fire hazard or explosive material                    High environmental resiliency within -20°c to +50°c                    No rare earth minerals        > 95% recyclable & free from hazardous materials               Reliable & Efficient      Zero degradation & state-of-charge accuracy                    100% charge / discharge depth always available                    High Efficiency & low stand-by losses (> 85% for DC RTE)                    Full power over entire state-of-charge range               Simple & Flexible      4 hour discharge duration                    30 year life span                    Unlimited daily cycling with over 11,000 cycle lifespan                    Modular design to fit most power needs                    Huge range of applications               Amber Kinetics flywheels can be installed to support a huge range of diverse energy storage needs. Requirements such as power stability, back up power, efficient grid supply and a mandated shift to renewables accelerate the need for a flexible and modular product which can reliably operate in challenging environments with minimal maintenance and downtime.                 Peak Shaving                  Capacity & demand management                    Energy Arbitrage        Ancillary Servcices        T&D Deferral        Solar Storage        Energy Firming        Telecom Tower        Oil & Gas Line                  Cathodic Protection                    Agriculture        Dairy Farms        Mining        SAPs & RAPs                  Stand alone and remote power systems                    Grid Inertia        Remote Island Microgrids           Awards and Achievements         “Main advantages compared to Li-ion batteries: non-toxic & inert materials, recyclable, at least two times longer cycle lifetime, no capacity degradation, no fire safety risk, lower environmental impact and no need for HVAC.” “Amber Kinetics' flywheel demonstrates a consistent operational cost advantage over Li-ion systems in power rating, energy capacity and cycling.”      “The flywheel unit rode through two earthquakes without operation interruptions.” “Real and accurate state-of-charge measurement.” “AK Flywheel can charge/discharge without any unexpected limitations.” “Flywheel response time is accurately validated.”                                   “Lower levelized cost of energy storage versus other technologies”,                                                          “Full charge and discharge power available at all levels of charge”,                                                          “Can be cycled frequently with no impact to performance”,                                                          “Significantly longer life”,                                                          “Minimal maintenance.”                               Amber Kinetics is a member of the Americal Clean Power Association.      Amber Kinetics subscribes to the United Nations Global Compact on climate action.      Amber Kinetics receives Frost & Sullivan's 2018 North American Alternative Storage Technology Innovation Award.      Amber Kinetics receives the 2017 PV Magazine Array Changing Technologies Award.                   Fully patented, externally validated with over 1.2 million customer hours of empirical data.  See our installations     Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/product/
amberkinetics,"The Amber Kinetics Inc. Mission | Amber Kinetics, Inc","The Amber Kinetics Inc. Mission | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             The Amber Kinetics Inc. Mission           Amber Kinetics’ mission is to provide an emission-free, economical and safe energy storage solution – creating reliable and sustainable energy infrastructure around the world. Sustainability is in our DNA as a company. While we focus on delivering this mission globally, we also recognize the importance of evaluating our own product, supply chain and operations for opportunities to reduce our carbon footprint today and in the future. Our flywheels consist of a simple yet powerful steel design and use readily and widely available materials. We do not rely on rare earth materials, resulting in a less carbon intense manufacturing process.           Our Global Operations   Amber Kinetics' head office and centre of expertise is located in Union City, California, in the San Francisco Bay Area. From our main office we design our next generation models, performing mechanical, electronic and software engineering and testing our new designs. Our workshops assemble and test flywheels, flywheel management systems, and all balance of systems components. Our 2 state of the art manufacturing facilities are located in Philippine Special Economic Zones benefiting from duty holidays and access to cutting edge eastern markets. Our manufacturing plants are capable of producing 4000 units a year, operating a LEAN best practice and regular Kaizen activities.                             Contact Us                              Over 14 years of field and technical expertise with worldwide deployments achieving over one million hours of operational run time             2009 Amber Kinetics founded by Dr. Seth Sanders and Ed Chiao           2010 Amber Kinetics awarded US $3.6m grant from US Dept. of Energy         2012 Completion of 5kWh long-duration Flywheel Energy Storage System (FESS) prototype         2013 Completion of series A funding round           2014 25kWh long-duration FESS operational in Alameda, CA test facility, funded by US $1.8m grant from California Energy Commission         2015 Amber Kinetics signs agreement with Elemental Excelerator, based in Honolulu Hawaii           2016 Amber Kinetics signs supply agreements with Hawaiian Electric         2016 Completion of series B funding and Amber Kinetics awarded second grant from California Energy Commission for US $2.0m           2016 Two FESS units deployed with customers in Phillipines           2017 First commercial supply agreements with multiple global customers           2017 Amber Kinetics agrees two year cooperation agreement with Enel         2018 Mfg factory opens in Phillipines         2018 FESS projects go operational in USA (Hawaii and Massachusetts) and China (Tibet)           2019 FESS project operational with Taiwan Power         2020 Amber Kinetics signs first commercial supply agreement with customer in Australia           2021 Three FESS projects operational in Australia           2022 FESS project operational in Japan           2023 MOU with Philippine-Japan consortium to develop integrated solutions         2023 FESS fleet reaches 1 million hours of operations globally           2023 First mWh scale contract signed with Philippine based PAVI                            Do you think you have what it takes to join the Amber Kinetics Team?               We are always on the look out for the best talent to help in all areas of our operation. Whether you're a mechanical engineer, know your way around a circuit board or a dab hand a getting those around you organised we'd love to hear from those who share our passions for sustainability and word class product quality.                             View our vacancies here.                            Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/company/
amberkinetics,"Amber Kinetics Inc. Leadership | Amber Kinetics, Inc","Amber Kinetics Inc. Leadership | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             Amber Kinetics Inc. Leadership             Edgar Chua Chief Executive Officer
 	      Former Country Chairman of Shell companies in the Philippines (2003-2016) and various senior positions across Shell Group Companies for over 38 years. Independent Director for First Gen, Integrated Micro-Electronics (IMI), Metrobank, PHINMA, Philcement and JG Summit Petrochemicals, Chairman of the Makati Business Club, De La Salle University Board of Trustees, DLSU Science Foundation and the Philippine Eagle Foundation. 2014 Outstanding Chemical Engineer Award, Philippine Institute of Chemical Engineers, 2013 Management Association of the Philippines “Management Man of the Year,” and 2005 CEO EXCEL for Excellence in Communication in Organizations. B.S. in Chemical Engineering, De La Salle University; Senior leadership course at INSEAD.      Luis Virata Chairman
 	      Chairman Emeritus of Exchange Equity Partners Group Corporation, with 30+ years leading investment banking ventures. Raised more than $8.3Bn in equity for Philippine corporates since 1991, advised more than $10.7Bn worth of M&A, JV, and Financial Advisory transactions. Major shareholder and Director of Nickel Asia Corporation, one of the largest nickel ore exporters in the world. Member of the Huntsman Foundation of the Wharton School, Honorary Doctorate in Humanities from De La Salle University Dasmarinas. MBA from the Wharton School of University of Pennsylvania, Bachelors and Master of Arts in Economics from Trinity College, Cambridge University.      Fabrice Glorieux Chief Operating Officer
 	      30+ years of international executive experience (general and operations management, incl. Kaizen and continuous improvement) in the electrical/energy sectors covering Europe, Asia, and North America. Previously held Regional Managing Director and VP positions at ABB and Schneider Electric, and acted as independent advisor to start-ups in EV charging solutions, energy efficiency, and smart buildings. Former foreign trade advisor for the French government. International MBA at EM Lyon + HEC Montreal, Masters in Marketing and Sales at Cnam School, Advanced Studies in Electronics at ECE Paris, Senior Leadership Proram at IMD Lausanne, Artificial Intelligence Certificate at MIT, Operational Excellence Certificate at ESSEC, and Corporate Finance Certificate at HEC Paris.      Dr. Seth Sanders Co-Founder and Chief Scientist
 	      Leading expert in electrical energy and power conversion systems, with extensive experience in flywheel energy storage systems, electric machine design, renewable energy systems, high frequency integrated power conversion circuits, and IC designs for power conversion applications. Received S.B. degrees in Electrical Engineering and Physics, S.M. and Ph.D. degrees in Electrical Engineering from the Massachusetts Institute of Technology, Cambridge. Joined the UC Berkeley faculty as Professor in the EECS Department and is presently an emeritus faculty member since retiring in 2021. Served as Chair of the IEEE PELS Technical Committee on Computers in Power Electronics and as Chair of the IEEE PELS Technical Committee on Power Conversion Components and Systems. He is an IEEE Fellow, has served as a Distinguished Lecturer of the IEEE PELS and IAS societies, and is a recipient of the IEEE PELS Modeling and Control Technical Achievement Award.      Edgard Magpantay Global VP of Supply Chain
 	      Over 20 years of experience in supply chain, category management, contracting and procurement, with several roles in Shell Philippines in supply chain and procurement functions. Previous President of the Philippine Institute for Supply Mgmt (PISM) and member of the Society of Fellows in Supply Mgmt (SOFSM). MBA from University of the Philippines; BS in Commerce, Business Management from De La Salle University.      Roger Hitchcock Global VP of Engineering
 	      40 years of experience in Electrical Engineering with focus on design development and validation, successfully bringing products from inception to commercialization; prior to Amber Kinetics, directed a team with Artificial Muscle investigating electroactive polymer technology. Inventor/co-inventor of 14 US patents (several related to electroactive polymer technology); author or co-author of over 20 publications. B.S and M.S. in Electrical Engineering from State University of New York.      Michael Hayward Director, Amber Kinetics Australia
 	      40+ years experience in manufacturing and logistics, with 15+ years of experience in the renewables sector and comprehensive knowledge of Australia’s renewable energy and electricity markets. Operated his own renewable energy company for seven years over two states of Australia, developing a strong network of residential and small to medium Commercial & Industrial customers. Previously at SMR Automotive, Hills Limited, Jarrett Industries and Monroe Australia. Graduate Certificate in Business Management from the University of South Australia and graduated from Scotch College (South Australia).      Merrill Sutherland GM, Global Human Resources
 	      Previously a founder of a chemical delivery company, SilPac; over 30 years of experience in developing and growing organizations including Millipore Sigma. Held roles in Operations Management, Human Resources, Product Management and Business Development. BS in Business Administration – Production Operations Management and Economics from Colorado State University.                              Do you think you have what it takes to join the Amber Kinetics Team?               We are always on the look out for the best talent to help in all areas of our operation. Whether you're a mechanical engineer, know your way around a circuit board or a dab hand a getting those around you organised we'd love to hear from those who share our passions for sustainability and word class product quality.                             View our vacancies here.                            Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/leadership/
amberkinetics,"Join Our Team | Amber Kinetics, Inc","Join Our Team | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             Join Our Team            
 
 	At Amber Kinetics, our people are the core of our culture of constant innovation. We are a global company with offices spanning three continents, but our values remain the same—we value; inclusion, diversity, collaboration, sustainability, creativity, flexibility, tenacity, individual responsibility, different creative points of view and welcome unique perspectives.
 
 	Our team is made up of motivated, passionate individuals that appreciate our open, honest, and transparent work style. We all feel we are part of something special as we work towards the common goal of transforming the global energy landscape. 
 
 	 
 		No matter which office you call home, we offer the following:
 
 		 Competitive compensation and equity packages (commensurate with experience). Healthy work-life balance. We are an Equal Opportunity Employer. Flexible work arrangements. Progressive time-off of work policies.      
 		Powered by          Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/careers/
amberkinetics,"News Features | Amber Kinetics, Inc","News Features | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             News Features                  Amber Kinetics Inc, and Energy Innovation  
 				July 2023 / Philippine Star
 			         Global companies partner for sustainable renewable energy in PH  
 				Feb 2023 / Manila Bulletin
 			         Innovative Kinetic Energy Storage Systems now manufactured  in the Philippines  
 				June 2022 / Philippine Inquirer
 			         Amber Kinetics to produce more energy storage systems  
 				June 2022 / Business Mirror
 			         Amber Kinetics featured in Ansys’ Earth Rescue: Power Episode  
 				May 2022 / Ansys
 			         Nanogrid adds Flywheel Energy Storage  
 				April 2022 / OUC Connect
 			         Meralco and Amber Kinetics team up for energy storage system  
 				November 2021 / Business World
 			         Silicon Valley energy storage firm expanding Philippine operations  
 				November 2021 / Philippine Star
 			         Philippines innovates energy storage  
 				November 2021 / Manilla Bulletin
 			         MIESCOR secures EPC contract to set up testing area for Amber Kinetics flywheel energy storage systems  
 				September 2021 / Philippine Inquirer
 			         DLSU and Amber Kinetics launch Flywheel Storage Management System Project with DOST  
 				July 2021 / Philippine Inquirer
 			         Australian School Spins Up Flywheel Energy Storage System  
 				June 2021 / Solar Quotes Blog
 			         DBP, Amber Kinetics sign P750M loan to advance flywheel energy storage technology  
 				June 2021 / Philippine Inquirer
 			         DOE seeks new technologies, engages flywheel energy storage company Amber Kinetics  
 				June 2021 / Philippine Inquirer
 			         Amber Kinetics introduces flywheel energy storage systems in Philippines  
 				March 2021 / Philippine Star
 			         Hawaiian Electric launches four-hour kinetic energy storage system  
 				March 2018 / Wind Power Engineering
 			         Enel will put Amber Kinetics’ long duration flywheels to the test  
 				July 2017 / Energy Storage News
 			         Beyond Batteries: Other Ways to Capture and Store Energy  
 				May 2017 / The Wallstreet Journal
 			         Making a Better Battery  
 				January 2017 / CBS News
 			           Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/news/
amberkinetics,"Get in touch | Amber Kinetics, Inc","Get in touch | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             Get in touch                         First Name        Last Name        Email Address*         Subject*        Company        Phone Number        Message*            *Required field. 		   All information collected is done so in accordance with our strict privacy policy. You can change your mind and opt out of receiving any email communication at any time. If you no longer wish to receive marketing emails from us please let us know using the above contact form or click ‘unsubscribe’ from any of our marketing emails. 		            Our Offices       USA & Head Office                  32920 Alvarado Niles Rd #250                 Union City                 CA 94587  phone +1 (510)-474-1000         Philippines Office                  First Philec Inc.                 1st Street                 First Philippine Industrial Park                 Sto. Tomas                 Batangas 4234                    Australia Office                  15 McCabe Street                 North Fremantle                 WA 6159  phone +61 (0)434 682 694                  •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/contact/
amberkinetics,"News Features | Amber Kinetics, Inc","News Features | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             News Features                  Amber Kinetics Inc, and Energy Innovation  
 				July 2023 / Philippine Star
 			         Global companies partner for sustainable renewable energy in PH  
 				Feb 2023 / Manila Bulletin
 			         Innovative Kinetic Energy Storage Systems now manufactured  in the Philippines  
 				June 2022 / Philippine Inquirer
 			         Amber Kinetics to produce more energy storage systems  
 				June 2022 / Business Mirror
 			         Amber Kinetics featured in Ansys’ Earth Rescue: Power Episode  
 				May 2022 / Ansys
 			         Nanogrid adds Flywheel Energy Storage  
 				April 2022 / OUC Connect
 			         Meralco and Amber Kinetics team up for energy storage system  
 				November 2021 / Business World
 			         Silicon Valley energy storage firm expanding Philippine operations  
 				November 2021 / Philippine Star
 			         Philippines innovates energy storage  
 				November 2021 / Manilla Bulletin
 			         MIESCOR secures EPC contract to set up testing area for Amber Kinetics flywheel energy storage systems  
 				September 2021 / Philippine Inquirer
 			         DLSU and Amber Kinetics launch Flywheel Storage Management System Project with DOST  
 				July 2021 / Philippine Inquirer
 			         Australian School Spins Up Flywheel Energy Storage System  
 				June 2021 / Solar Quotes Blog
 			         DBP, Amber Kinetics sign P750M loan to advance flywheel energy storage technology  
 				June 2021 / Philippine Inquirer
 			         DOE seeks new technologies, engages flywheel energy storage company Amber Kinetics  
 				June 2021 / Philippine Inquirer
 			         Amber Kinetics introduces flywheel energy storage systems in Philippines  
 				March 2021 / Philippine Star
 			         Hawaiian Electric launches four-hour kinetic energy storage system  
 				March 2018 / Wind Power Engineering
 			         Enel will put Amber Kinetics’ long duration flywheels to the test  
 				July 2017 / Energy Storage News
 			         Beyond Batteries: Other Ways to Capture and Store Energy  
 				May 2017 / The Wallstreet Journal
 			         Making a Better Battery  
 				January 2017 / CBS News
 			           Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/news/
amberkinetics,"The Next Frontier in Energy Storage | Amber Kinetics, Inc","The Next Frontier in Energy Storage | Amber Kinetics, Inc                                                  Skip to the content         Search            Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              								The Next Frontier in Energy Storage							  World leading long-duration flywheel energy storage systems (FESS)           Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact            The A32 Available Now   32kWh Energy storage 8 kW Power output < 100ms Response time > 85% Return Efficiency -20°c - 50°c Operating range                              Order Today                                 Amber Kinetics Inc  Amber Kinetics is a leading designer and manufacturer of long duration flywheel energy storage technology with a growing global customer base and deployment portfolio.    Key Amber Kinetics Statistics                    15             Years Unsurpassed experience designing and deploying the world's first long-duration flywheel energy storage systems.                            Find out more                                           1,401,158             Hours Cumulative global flywheel operational runtime hours.                            See our installations                                           1.79             GWh Over 1.79 GWh discharged to date.                            More statistics                              A Revolution in Energy Storage As the only global provider of long-duration flywheel energy storage, Amber Kinetics extends the duration and efficiency of flywheels from minutes to hours-resulting in safe, economical and reliable energy storage. Amber Kinetics is committed to providing the most-advanced flywheel technology, backed by the industry's most comprehensive protection plans.            ×         Amber Kinetics Flywheels Sustainability Highlights                   Amber Kinetics excels in duration, cycles, safety, and environmental sustainability. Our products support Environmental, Social and Corporate Governance Principles with demonstrable consistent operational cost advantages over Li-ion systems in power rating, energy capacity and cycling.                    Reduced C02 Emissions                 When charged with a renewable source, each flywheel saves over 4x its weight in CO2 emissions every year compared to a coal fired power plant.                Commitment to UN Global Compact                 We are committed to the UN Global Compact's 10 sustainability principles and work with our suppliers to source responsible steel.                Recyclable Energy Solution                 95% of our FESS device, by mass, can be recycled at the end of life.                Non-hazardous Materials                 Non-toxic, non-flammable energy storage. No controversial rare-earth materials.                  Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/
amberkinetics,"Flywheel Energy Storage System | Amber Kinetics, Inc","Flywheel Energy Storage System | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				       Product       Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             Flywheel Energy Storage System             Companies and utilities are looking for solutions to bridge the gap between traditional energy generation, renewables and battery-based energy storage. Amber Kinetics is the world’s first and only long-duration flywheel flexible and rugged enough to meet the challenge. The Amber Kinetics flywheel is the first commercialized four-hour discharge, long-duration Flywheel Energy Storage System (FESS) solution powered by advanced technology that stores 32 kWh of energy in a two-ton steel rotor. Individual flywheels can be scaled up to tens or even hundreds of megawatts. Amber Kinetics has engineered a highly efficient flywheel to meet the energy storage needs of the modern grid.    Reap the benefits of clean, safe and reliable energy storage         Safe & Sustainable      No fire hazard or explosive material                    High environmental resiliency within -20°c to +50°c                    No rare earth minerals        > 95% recyclable & free from hazardous materials               Reliable & Efficient      Zero degradation & state-of-charge accuracy                    100% charge / discharge depth always available                    High Efficiency & low stand-by losses (> 85% for DC RTE)                    Full power over entire state-of-charge range               Simple & Flexible      4 hour discharge duration                    30 year life span                    Unlimited daily cycling with over 11,000 cycle lifespan                    Modular design to fit most power needs                    Huge range of applications               Amber Kinetics flywheels can be installed to support a huge range of diverse energy storage needs. Requirements such as power stability, back up power, efficient grid supply and a mandated shift to renewables accelerate the need for a flexible and modular product which can reliably operate in challenging environments with minimal maintenance and downtime.                 Peak Shaving                  Capacity & demand management                    Energy Arbitrage        Ancillary Servcices        T&D Deferral        Solar Storage        Energy Firming        Telecom Tower        Oil & Gas Line                  Cathodic Protection                    Agriculture        Dairy Farms        Mining        SAPs & RAPs                  Stand alone and remote power systems                    Grid Inertia        Remote Island Microgrids           Awards and Achievements         “Main advantages compared to Li-ion batteries: non-toxic & inert materials, recyclable, at least two times longer cycle lifetime, no capacity degradation, no fire safety risk, lower environmental impact and no need for HVAC.” “Amber Kinetics' flywheel demonstrates a consistent operational cost advantage over Li-ion systems in power rating, energy capacity and cycling.”      “The flywheel unit rode through two earthquakes without operation interruptions.” “Real and accurate state-of-charge measurement.” “AK Flywheel can charge/discharge without any unexpected limitations.” “Flywheel response time is accurately validated.”                                   “Lower levelized cost of energy storage versus other technologies”,                                                          “Full charge and discharge power available at all levels of charge”,                                                          “Can be cycled frequently with no impact to performance”,                                                          “Significantly longer life”,                                                          “Minimal maintenance.”                               Amber Kinetics is a member of the Americal Clean Power Association.      Amber Kinetics subscribes to the United Nations Global Compact on climate action.      Amber Kinetics receives Frost & Sullivan's 2018 North American Alternative Storage Technology Innovation Award.      Amber Kinetics receives the 2017 PV Magazine Array Changing Technologies Award.                   Fully patented, externally validated with over 1.2 million customer hours of empirical data.  See our installations     Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/product/
amberkinetics,"The Amber Kinetics Inc. Mission | Amber Kinetics, Inc","The Amber Kinetics Inc. Mission | Amber Kinetics, Inc                                                  Skip to the content         Search              Menu       Technology Company  Team Careers   Installations News Contact        Search             			Search for:		       					Close search				              Close Menu     Technology CompanyShow sub menu  Team Careers   Installations News Contact             The Amber Kinetics Inc. Mission           Amber Kinetics’ mission is to provide an emission-free, economical and safe energy storage solution – creating reliable and sustainable energy infrastructure around the world. Sustainability is in our DNA as a company. While we focus on delivering this mission globally, we also recognize the importance of evaluating our own product, supply chain and operations for opportunities to reduce our carbon footprint today and in the future. Our flywheels consist of a simple yet powerful steel design and use readily and widely available materials. We do not rely on rare earth materials, resulting in a less carbon intense manufacturing process.           Our Global Operations   Amber Kinetics' head office and centre of expertise is located in Union City, California, in the San Francisco Bay Area. From our main office we design our next generation models, performing mechanical, electronic and software engineering and testing our new designs. Our workshops assemble and test flywheels, flywheel management systems, and all balance of systems components. Our 2 state of the art manufacturing facilities are located in Philippine Special Economic Zones benefiting from duty holidays and access to cutting edge eastern markets. Our manufacturing plants are capable of producing 4000 units a year, operating a LEAN best practice and regular Kaizen activities.                             Contact Us                              Over 14 years of field and technical expertise with worldwide deployments achieving over one million hours of operational run time             2009 Amber Kinetics founded by Dr. Seth Sanders and Ed Chiao           2010 Amber Kinetics awarded US $3.6m grant from US Dept. of Energy         2012 Completion of 5kWh long-duration Flywheel Energy Storage System (FESS) prototype         2013 Completion of series A funding round           2014 25kWh long-duration FESS operational in Alameda, CA test facility, funded by US $1.8m grant from California Energy Commission         2015 Amber Kinetics signs agreement with Elemental Excelerator, based in Honolulu Hawaii           2016 Amber Kinetics signs supply agreements with Hawaiian Electric         2016 Completion of series B funding and Amber Kinetics awarded second grant from California Energy Commission for US $2.0m           2016 Two FESS units deployed with customers in Phillipines           2017 First commercial supply agreements with multiple global customers           2017 Amber Kinetics agrees two year cooperation agreement with Enel         2018 Mfg factory opens in Phillipines         2018 FESS projects go operational in USA (Hawaii and Massachusetts) and China (Tibet)           2019 FESS project operational with Taiwan Power         2020 Amber Kinetics signs first commercial supply agreement with customer in Australia           2021 Three FESS projects operational in Australia           2022 FESS project operational in Japan           2023 MOU with Philippine-Japan consortium to develop integrated solutions         2023 FESS fleet reaches 1 million hours of operations globally           2023 First mWh scale contract signed with Philippine based PAVI                            Do you think you have what it takes to join the Amber Kinetics Team?               We are always on the look out for the best talent to help in all areas of our operation. Whether you're a mechanical engineer, know your way around a circuit board or a dab hand a getting those around you organised we'd love to hear from those who share our passions for sustainability and word class product quality.                             View our vacancies here.                            Find out more.  Get in touch!               •    •        32920 Alvarado Niles Road #250, Union City, California 94587 +1.510.474.1000                                ©                             2024				    		Amber Kinetics, Inc. All rights reserved.                          Legal & Cookie Policy | Data Room | Target Market Application",https://amberkinetics.com/company/
